"","date","level","name","classification","i_cases"
"3011",2023-01-05,"Eje","Centro est","PROBABLE",0
"3012",2023-01-05,"Eje","Centro est","TOTAL",9
"3013",2023-01-02,"Eje","Centro est","SOSPECHOSO",4
"3014",2023-01-02,"Eje","Centro est","CONFIRMADO",1
"3015",2023-01-02,"Eje","Centro est","PROBABLE",0
"3016",2023-01-02,"Eje","Centro est","TOTAL",5
"3017",2023-01-03,"Eje","Centro sur","SOSPECHOSO",3
"3018",2023-01-03,"Eje","Centro sur","CONFIRMADO",4
"3019",2023-01-03,"Eje","Centro sur","PROBABLE",0
"3020",2023-01-03,"Eje","Centro sur","TOTAL",7
"3021",2023-01-04,"Eje","Centro est","SOSPECHOSO",4
"3022",2023-01-04,"Eje","Centro est","CONFIRMADO",5
"3023",2023-01-04,"Eje","Centro est","PROBABLE",0
"3024",2023-01-04,"Eje","Centro est","TOTAL",9
"3025",2023-01-11,"Eje","Chaco","SOSPECHOSO",5
"3026",2023-01-11,"Eje","Chaco","CONFIRMADO",6
"3027",2023-01-11,"Eje","Chaco","PROBABLE",0
"3028",2023-01-11,"Eje","Chaco","TOTAL",11
"3029",2023-01-05,"Eje","Chaco","SOSPECHOSO",1
"3030",2023-01-05,"Eje","Chaco","CONFIRMADO",3
"3031",2023-01-05,"Eje","Chaco","PROBABLE",0
"3032",2023-01-05,"Eje","Chaco","TOTAL",4
"3033",2023-01-03,"National","Paraguay","SOSPECHOSO",225
"3034",2023-01-03,"National","Paraguay","CONFIRMADO",290
"3035",2023-01-03,"National","Paraguay","PROBABLE",11
"3036",2023-01-03,"National","Paraguay","TOTAL",526
"3037",2023-01-29,"National","Paraguay","SOSPECHOSO",716
"3038",2023-01-29,"National","Paraguay","CONFIRMADO",977
"3039",2023-01-29,"National","Paraguay","PROBABLE",5
"3040",2023-01-29,"National","Paraguay","TOTAL",1698
"3041",2023-02-01,"National","Paraguay","SOSPECHOSO",989
"3042",2023-02-01,"National","Paraguay","CONFIRMADO",905
"3043",2023-02-01,"National","Paraguay","PROBABLE",1
"3044",2023-02-01,"National","Paraguay","TOTAL",1895
"3045",2023-01-12,"National","Paraguay","SOSPECHOSO",337
"3046",2023-01-12,"National","Paraguay","CONFIRMADO",443
"3047",2023-01-12,"National","Paraguay","PROBABLE",4
"3048",2023-01-12,"National","Paraguay","TOTAL",784
"3049",2023-01-27,"National","Paraguay","SOSPECHOSO",604
"3050",2023-01-27,"National","Paraguay","CONFIRMADO",915
"3051",2023-01-27,"National","Paraguay","PROBABLE",1
"3052",2023-01-27,"National","Paraguay","TOTAL",1520
"3053",2023-01-28,"National","Paraguay","SOSPECHOSO",799
"3054",2023-01-28,"National","Paraguay","CONFIRMADO",853
"3055",2023-01-28,"National","Paraguay","PROBABLE",5
"3056",2023-01-28,"National","Paraguay","TOTAL",1657
"3057",2023-01-07,"National","Paraguay","SOSPECHOSO",191
"3058",2023-01-07,"National","Paraguay","CONFIRMADO",293
"3059",2023-01-07,"National","Paraguay","PROBABLE",12
"3060",2023-01-07,"National","Paraguay","TOTAL",496
"3061",2023-01-18,"National","Paraguay","SOSPECHOSO",382
"3062",2023-01-18,"National","Paraguay","CONFIRMADO",701
"3063",2023-01-18,"National","Paraguay","PROBABLE",6
"3064",2023-01-18,"National","Paraguay","TOTAL",1089
"3065",2023-01-02,"National","Paraguay","SOSPECHOSO",243
"3066",2023-01-02,"National","Paraguay","CONFIRMADO",320
"3067",2023-01-02,"National","Paraguay","PROBABLE",28
"3068",2023-01-02,"National","Paraguay","TOTAL",591
"3069",2023-01-22,"National","Paraguay","SOSPECHOSO",405
"3070",2023-01-22,"National","Paraguay","CONFIRMADO",814
"3071",2023-01-22,"National","Paraguay","PROBABLE",0
"3072",2023-01-22,"National","Paraguay","TOTAL",1219
"3073",2023-02-04,"National","Paraguay","SOSPECHOSO",789
"3074",2023-02-04,"National","Paraguay","CONFIRMADO",752
"3075",2023-02-04,"National","Paraguay","PROBABLE",0
"3076",2023-02-04,"National","Paraguay","TOTAL",1541
"3077",2023-01-31,"National","Paraguay","SOSPECHOSO",851
"3078",2023-01-31,"National","Paraguay","CONFIRMADO",1040
"3079",2023-01-31,"National","Paraguay","PROBABLE",5
"3080",2023-01-31,"National","Paraguay","TOTAL",1896
"3081",2023-01-24,"National","Paraguay","SOSPECHOSO",626
"3082",2023-01-24,"National","Paraguay","CONFIRMADO",816
"3083",2023-01-24,"National","Paraguay","PROBABLE",0
"3084",2023-01-24,"National","Paraguay","TOTAL",1442
"3085",2023-01-25,"National","Paraguay","SOSPECHOSO",505
"3086",2023-01-25,"National","Paraguay","CONFIRMADO",851
"3087",2023-01-25,"National","Paraguay","PROBABLE",0
"3088",2023-01-25,"National","Paraguay","TOTAL",1356
"3089",2023-02-02,"National","Paraguay","SOSPECHOSO",729
"3090",2023-02-02,"National","Paraguay","CONFIRMADO",697
"3091",2023-02-02,"National","Paraguay","PROBABLE",0
"3092",2023-02-02,"National","Paraguay","TOTAL",1426
"3093",2023-01-21,"National","Paraguay","SOSPECHOSO",370
"3094",2023-01-21,"National","Paraguay","CONFIRMADO",868
"3095",2023-01-21,"National","Paraguay","PROBABLE",3
"3096",2023-01-21,"National","Paraguay","TOTAL",1241
"3097",2023-01-30,"National","Paraguay","SOSPECHOSO",815
"3098",2023-01-30,"National","Paraguay","CONFIRMADO",1143
"3099",2023-01-30,"National","Paraguay","PROBABLE",8
"3100",2023-01-30,"National","Paraguay","TOTAL",1966
"3101",2023-01-04,"National","Paraguay","SOSPECHOSO",219
"3102",2023-01-04,"National","Paraguay","CONFIRMADO",369
"3103",2023-01-04,"National","Paraguay","PROBABLE",13
"3104",2023-01-04,"National","Paraguay","TOTAL",601
"3105",2023-01-10,"National","Paraguay","SOSPECHOSO",332
"3106",2023-01-10,"National","Paraguay","CONFIRMADO",472
"3107",2023-01-10,"National","Paraguay","PROBABLE",2
"3108",2023-01-10,"National","Paraguay","TOTAL",806
"3109",2023-01-17,"National","Paraguay","SOSPECHOSO",359
"3110",2023-01-17,"National","Paraguay","CONFIRMADO",596
"3111",2023-01-17,"National","Paraguay","PROBABLE",3
"3112",2023-01-17,"National","Paraguay","TOTAL",958
"3113",2023-01-14,"National","Paraguay","SOSPECHOSO",352
"3114",2023-01-14,"National","Paraguay","CONFIRMADO",512
"3115",2023-01-14,"National","Paraguay","PROBABLE",6
"3116",2023-01-14,"National","Paraguay","TOTAL",870
"3117",2023-01-26,"National","Paraguay","SOSPECHOSO",530
"3118",2023-01-26,"National","Paraguay","CONFIRMADO",760
"3119",2023-01-26,"National","Paraguay","PROBABLE",2
"3120",2023-01-26,"National","Paraguay","TOTAL",1292
"3121",2023-01-19,"National","Paraguay","SOSPECHOSO",389
"3122",2023-01-19,"National","Paraguay","CONFIRMADO",716
"3123",2023-01-19,"National","Paraguay","PROBABLE",7
"3124",2023-01-19,"National","Paraguay","TOTAL",1112
"3125",2023-01-09,"National","Paraguay","SOSPECHOSO",388
"3126",2023-01-09,"National","Paraguay","CONFIRMADO",481
"3127",2023-01-09,"National","Paraguay","PROBABLE",2
"3128",2023-01-09,"National","Paraguay","TOTAL",871
"3129",2023-02-03,"National","Paraguay","SOSPECHOSO",759
"3130",2023-02-03,"National","Paraguay","CONFIRMADO",697
"3131",2023-02-03,"National","Paraguay","PROBABLE",0
"3132",2023-02-03,"National","Paraguay","TOTAL",1456
"3133",2023-01-01,"National","Paraguay","SOSPECHOSO",264
"3134",2023-01-01,"National","Paraguay","CONFIRMADO",303
"3135",2023-01-01,"National","Paraguay","PROBABLE",30
"3136",2023-01-01,"National","Paraguay","TOTAL",597
"3137",2023-01-13,"National","Paraguay","SOSPECHOSO",277
"3138",2023-01-13,"National","Paraguay","CONFIRMADO",540
"3139",2023-01-13,"National","Paraguay","PROBABLE",2
"3140",2023-01-13,"National","Paraguay","TOTAL",819
"3141",2023-01-05,"National","Paraguay","SOSPECHOSO",206
"3142",2023-01-05,"National","Paraguay","CONFIRMADO",286
"3143",2023-01-05,"National","Paraguay","PROBABLE",4
"3144",2023-01-05,"National","Paraguay","TOTAL",496
"3145",2023-01-08,"National","Paraguay","SOSPECHOSO",224
"3146",2023-01-08,"National","Paraguay","CONFIRMADO",371
"3147",2023-01-08,"National","Paraguay","PROBABLE",5
"3148",2023-01-08,"National","Paraguay","TOTAL",600
"3149",2023-01-23,"National","Paraguay","SOSPECHOSO",579
"3150",2023-01-23,"National","Paraguay","CONFIRMADO",1043
"3151",2023-01-23,"National","Paraguay","PROBABLE",0
"3152",2023-01-23,"National","Paraguay","TOTAL",1622
"3153",2023-01-15,"National","Paraguay","SOSPECHOSO",327
"3154",2023-01-15,"National","Paraguay","CONFIRMADO",517
"3155",2023-01-15,"National","Paraguay","PROBABLE",5
"3156",2023-01-15,"National","Paraguay","TOTAL",849
"3157",2023-01-16,"National","Paraguay","SOSPECHOSO",342
"3158",2023-01-16,"National","Paraguay","CONFIRMADO",613
"3159",2023-01-16,"National","Paraguay","PROBABLE",3
"3160",2023-01-16,"National","Paraguay","TOTAL",958
"3161",2023-01-20,"National","Paraguay","SOSPECHOSO",377
"3162",2023-01-20,"National","Paraguay","CONFIRMADO",830
"3163",2023-01-20,"National","Paraguay","PROBABLE",5
"3164",2023-01-20,"National","Paraguay","TOTAL",1212
"3165",2023-01-06,"National","Paraguay","SOSPECHOSO",159
"3166",2023-01-06,"National","Paraguay","CONFIRMADO",276
"3167",2023-01-06,"National","Paraguay","PROBABLE",10
"3168",2023-01-06,"National","Paraguay","TOTAL",445
"3169",2023-01-11,"National","Paraguay","SOSPECHOSO",281
"3170",2023-01-11,"National","Paraguay","CONFIRMADO",422
"3171",2023-01-11,"National","Paraguay","PROBABLE",2
"3172",2023-01-11,"National","Paraguay","TOTAL",705
